央视,#genre#
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
内黄综合,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226356/index.m3u8
内黄综合,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8
灵宝新闻,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
鲁山综合,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
栾川新闻,http://wshls.live.migucloud.com/live/LVVUJGFD_C0/playlist.m3u8
罗山综合,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
洛宁综合,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8
洛阳-1,http://wshls.live.migucloud.com/live/JARXUQWI_C0/playlist.m3u8
洛阳-2,http://wshls.live.migucloud.com/live/3WH8OBTJ_C0/playlist.m3u8
孟津新闻,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8
杞县新闻,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
沁阳新闻,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
汝州新闻,http://tvpull.dxhmt.cn:9081/tv/10482-1.m3u8
上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
上街电视台,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8
太康综合,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
息县综合,http://120.194.173.75:6060/0.ts
新乡综合,http://player3.juyun.tv/camera/08813174.m3u8
新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
延津综合,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
偃师新闻,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8
永城民生,http://tvpull.dxhmt.cn:9081/tv/11481-2.m3u8
永城新闻,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
原阳新闻,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
镇平新闻,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
武陟新闻,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
渑池新闻,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
西平综合,http://tvpull.dxhmt.cn:9081/tv/11721-1.m3u8

湖北地方台,#genre#
湖北综合,http://v2.91kds.cn/b9/aishang.m3u8?id=hbzh&auth=rinimabi
湖北公共,http://v2.91kds.cn/b9/aishang.m3u8?id=hbgg&auth=rinimabi
湖北影视,http://v2.91kds.cn/b9/aishang.m3u8?id=hbys&auth=rinimabi
湖北经视,http://v2.91kds.cn/b9/aishang.m3u8?id=hbjs&auth=rinimabi
湖北生活,http://v2.91kds.cn/b9/aishang.m3u8?id=hbty&auth=rinimabi
湖北教育,http://v2.91kds.cn/b9/aishang.m3u8?id=hbjy&auth=rinimabi
湖北垄上,http://v2.91kds.cn/b9/aishang.m3u8?id=hbls&auth=rinimabi
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉生活,http://222.85.26.239/stream.appwuhan.com/3tzb/sd/live.m3u8
武汉经济,http://222.85.26.239/stream.appwuhan.com/4tzb/sd/live.m3u8
武汉教育,http://222.85.26.239/stream.appwuhan.com/jyzb/sd/live.m3u8
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1672502399-0-0-ab2f43952f7fcf1b2da0c3372ec7e0e5
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
洪湖新闻,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUTV01.m3u8?auth_key=1672502399-0-0-b944c13c0dc5551ccf445dedb5d2027b
洪湖生活,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUFM01.m3u8?auth_key=1672502399-0-0-69ddd1da2207155680ab702668a87438
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8
江夏经济生活,http://59.175.226.142:280/gb28181/jjsh.m3u8
仙桃生活文体,http://221.233.242.239:280/live/72/playlist.m3u8
建始综合,http://jianshi-live21.cjyun.org/10094/s10094-jstv1.m3u8?auth_key=1672502399-0-0-7cab5b7dbbf6c1ce2c41ea828cc0ea3f
黄陂新闻频道,http://live.hptv.com.cn:10080/live/cctv13.m3u8?zhubd
黄陂生活频道,http://live.hptv.com.cn:10080/live/cctv9.m3u8?zhub
郧阳新闻,http://58.19.198.159:2021/hls1.m3u8?zhubd
襄阳综合,http://34911.hlsplay.aodianyun.com/guangdianyun_34911/tv_channel_390.m3u8?auth_key=2516683374-0-0-b68dcf34e71b07008bd4afb76e59712b&extra_key=pU6X8lu-k3ctJyGS9FFvZ97SlhOaBIcmFKZgF1ohtTNd6xNCNEwgOyLeHjkIrObnQoDQ8-2srcvUawaHuW_Pc7WnkuBEDu5eDuxn1APSbhVfbRYklogu_anzC6amDqsg


湖南地方台,#genre#
湖南经视,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000000002000000027983/main.m3u8?IASHttpSessionId=OTT
湖南都市,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000041/main.m3u8?IASHttpSessionId=OTT
湖南电视剧,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000037/main.m3u8?IASHttpSessionId=OTT
湖南电影,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000038/main.m3u8?IASHttpSessionId=OTT
湖南娱乐,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000040/main.m3u8?IASHttpSessionId=OTT
金鹰纪实,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001007000000063477/main.m3u8?IASHttpSessionId=OTT
湖南公共,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000044/main.m3u8?IASHttpSessionId=OTT
湖南国际,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000045/main.m3u8?IASHttpSessionId=OTT
金鹰卡通,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000039/main.m3u8?IASHttpSessionId=OTT
湖南经视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000000002000000027983/main.m3u8?IASHttpSessionId=OTT
湖南都市,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000041/main.m3u8?IASHttpSessionId=OTT
湖南电视剧,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000037/main.m3u8?IASHttpSessionId=OTT
湖南电影,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000038/main.m3u8?IASHttpSessionId=OTT
湖南娱乐,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000040/main.m3u8?IASHttpSessionId=OTT
湖南公共,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000044/main.m3u8?IASHttpSessionId=OTT
湖南国际,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000045/main.m3u8?IASHttpSessionId=OTT
金鹰纪实,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001007000000063477/main.m3u8?IASHttpSessionId=OTT
金鹰卡通,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000039/main.m3u8?IASHttpSessionId=OTT
湖南教育台,http://223.151.51.27:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际,http://223.151.51.27:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.232.231.246:8088/000000001001/201600020001/index.m3u8?
湖南经视,http://223.151.51.27:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.232.231.246:8088/000000001001/201600020002/index.m3u8?
湖南都市,http://223.151.51.27:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://223.151.51.27:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.232.231.246:8088/000000001001/201600020007/index.m3u8?
湖南电视剧,http://223.151.51.27:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影,http://223.151.51.27:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://223.151.51.27:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.232.231.246:8088/000000001001/201600020004/index.m3u8?
金鹰卡通,http://39.135.55.105:6610/PLTV/88888888/224/3221227018/index.m3u8?servicetype=1
先锋乒羽,http://[2409:8087:4402:20:1:1216:401:2e]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226331/index.m3u8
先锋乒羽,http://[2409:8087:4402:20:1:1216:401:39]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226679/index.m3u8
先锋乒羽,http://39.135.55.105:6610/PLTV/88888888/224/3221226851/index.m3u8?servicetype=1
茶频道,http://[2409:8087:6a01:1020::f]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226240/1/index.m3u8?fmt=ts2hls
茶频道,http://[2409:8087:6a01:1020::d]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226216/1/index.m3u8?fmt=ts2hls
快乐垂钓,http://39.135.55.105:6610/PLTV/88888888/224/3221226940/index.m3u8?servicetype=1
快乐垂钓,http://39.135.55.105:6610/PLTV/88888888/224/3221226908/index.m3u8?servicetype=1
安乡新闻,http://liveplay.rednet.cn/live/anxiang_tv_jhge13.m3u8
衡东综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_FuchqK.m3u8
洪江综合,http://liveplay.rednet.cn/live/hongjiang_tv_ced5a7.m3u8
江华综合,http://liveplay.rednet.cn/live/jianghua_tv_bcdee8.m3u8
醴陵综合,http://liveplay.rednet.cn/live/21084_145ba4ee9f0511e992905cb9018cf0d4.m3u8
泸溪电视,http://liveplay.rednet.cn/live/luxi_fe0eyf.m3u8
南岳综合,http://liveplay.rednet.cn/live/nanyue_03f74.m3u8
屈原综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_f2E1iT.m3u8
汝城台,http://play-dgv-xhncloud.voc.com.cn/live/5243_j69HSm.m3u8
桑植新闻,http://play-dgv-xhncloud.voc.com.cn/live/5243_NbaWW5.m3u8
邵东综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_UxxQYt.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8?auth=654837809071524@615@2E9A5FD0B225B012E3178551CF3754A8&BVUUID=C236454D-5355-2F5F-FA96-1887C72E55CE
湘潭县综合,http://21084.liveplay.myqcloud.com/live/21084_13241b8296ee11e892905cb9018cf0d4.m3u8
湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
新化电视,http://play-dgv-xhncloud.voc.com.cn/live/5243_nRI1mM.m3u8
溆浦时政,http://liveplay.rednet.cn/live/xupu_tv_fego93.m3u8
永顺综合,http://liveplay.rednet.cn/live/yongshun_tv_55433f.m3u8
云溪综合,http://liveplay.rednet.cn/live/yunxi_tv.m3u8
长沙女性,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000029/main.m3u8?IASHttpSessionId=OTT
长沙新闻,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000048/main.m3u8?IASHttpSessionId=OTT
长沙政法,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000049/main.m3u8?IASHttpSessionId=OTT
长沙影视,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.flv?auth_key=1936694127-0-0-f081dadf4de8780d84d51755eb65e516
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.flv?auth_key=1936693647-0-0-09a2ab1e7112296d76b1c37999a5cf32
资兴综合,http://liveplay.rednet.cn/live/zixin_tv_00676b.m3u8
苍南新闻,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8
德清新闻,http://live.yingxi.tv/channel1/sd/live.m3u8
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
奉化生活娱乐,http://live1.fhtv.net.cn/shys/sd/live.m3u8
奉化新闻,http://live1.fhtv.net.cn/zhzb/sd/live.m3u8
宁乡综合,http://b.ds.ch.dingtoo.com:80/AppName/StreamName.m3u8

广东地方台,#genre#
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
广东体育,https://epg.pm/stream/561c81df0f76995348fe0520e4a62e07f595033118c772b19597d81dafeee003.m3u8
广东珠江,http://v2.91kds.cn/c9/jdtv.m3u8?fmt=hls&id=gdzj&auth=rinimabi
广东影视,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs4&auth=rinimabi
广东公共,http://v2.91kds.cn/c9/jdtv.m3u8?fmt=hls&id=gdgg&auth=rinimabi
广东经济,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs1&auth=rinimabi
广东综艺,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs3&auth=rinimabi
广东点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
广东国际,http://lu1.cc/itv/gdtv/gdtv.php?id=gdgj
广东房产,http://lu1.cc/itv/gdtv/gdtv.php?id=gdfc
广东少儿,http://lu1.cc/itv/gdtv/gdtv.php?id=gdse
广东移动,http://lu1.cc/itv/gdtv/gdtv.php?id=gdyd
大湾区卫视,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs2&auth=rinimabi
广州新闻,http://9.zhxinda.xyz/gz.php?id=xinwen
广州竞赛,http://9.zhxinda.xyz/gz.php?id=jingsai
广州综合,http://9.zhxinda.xyz/gz.php?id=zhonghe
广州法治,http://9.zhxinda.xyz/gz.php?id=fazhi
广州综合,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh
广州新闻,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzxw
广州竞赛,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzjs
广州法治,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzfz
广州南国都市,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzngds
广州南国都市,http://9.zhxinda.xyz/gz.php?id=shenghuo
嘉佳卡通,http://124.223.104.28/iptv/m3u8.php/iTouchTV/1187
深圳都市,http://120.236.17.36:808/hls/19/index.m3u8
深圳体育,http://120.236.17.36:808/hls/21/index.m3u8
深圳电视剧,http://120.236.17.36:808/hls/20/index.m3u8
深圳公共,http://120.236.17.36:808/hls/22/index.m3u8
韶关新闻,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
韶关绿色生活,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
五华综合,http://p2.weizan.cn/2100036413/734648609627739039/live.m3u8
五华信息,http://p2.weizan.cn/2100036413/503944748097837211/live.m3u8
五华信息,http://p2.weizan.cn/2100036413/503944748097837211/live.m3u8
清远综合,https://zqy-live.nanyuecloud.com/qingyuandianshi1/qingyuandianshistream1.m3u8?auth_key=601634549293-0-0-96c65af4438160da817d5e34b27b9b7a
清远公共,https://zqy-live.nanyuecloud.com/qingyuandianshi/qingyuandianshistream.m3u8?auth_key=601634549257-0-0-73ab89e29b6bf8ef7b5144cf0c04935a
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8
清新公共,http://hls.wiseqx.com/live/qxgg.m3u8
清新公共,http://hls.wiseqx.com/live/qxgg.m3u8
乐昌,http://mmitv.top/pltv/itouchtv.php?id=lctv
新会综合,http://mmitv.top/pltv/itouchtv.php?id=xhzh
乳源,http://mmitv.top/pltv/itouchtv.php?id=rytv

广东新闻,http://mmitv.top/pltv/itouchtv.php?id=gdxw&pk=1186
广东卫视,http://mmitv.top/pltv/itouchtv.php?id=gdws&pk=1182
广东珠江,http://mmitv.top/pltv/itouchtv.php?id=gdzj&pk=1183
大湾区卫视,http://mmitv.top/pltv/itouchtv.php?id=nfws&pk=1197
广东综艺,http://mmitv.top/pltv/itouchtv.php?id=gdzy&pk=1198
广东体育,http://mmitv.top/pltv/itouchtv.php?id=gdty&pk=1184
广东公共,http://mmitv.top/pltv/itouchtv.php?id=gdgg&pk=1185
广东影视,http://mmitv.top/pltv/itouchtv.php?id=gdys&pk=1199
嘉佳卡通,http://mmitv.top/pltv/itouchtv.php?id=jjkt&pk=1187
广东国际,http://mmitv.top/pltv/itouchtv.php?id=gdgj&pk=1191
广东经济,http://mmitv.top/pltv/itouchtv.php?id=gdjjkj&pk=1196
广东少儿,http://mmitv.top/pltv/itouchtv.php?id=gdse&pk=1200
广东移动,http://mmitv.top/pltv/itouchtv.php?id=gdyd&pk=2463
GRTN文化频道,http://mmitv.top/pltv/itouchtv.php?id=gdwh&pk=2511
深圳卫视,http://mmitv.top/pltv/itouchtv.php?id=szws&pk=1206
河源综合,http://mmitv.top/pltv/itouchtv.php?id=hyzh&pk=2402
东莞新闻综合,http://mmitv.top/pltv/itouchtv.php?id=gdxwzh&pk=2395
河源公共,http://mmitv.top/pltv/itouchtv.php?id=hygg&pk=2496
东莞公共,http://mmitv.top/pltv/itouchtv.php?id=dggg&pk=1235
化州综合,http://mmitv.top/pltv/itouchtv.php?id=hzzh&pk=2440
阳江-1,http://mmitv.top/pltv/itouchtv.php?id=yjzh&pk=2505
阳江-2,http://mmitv.top/pltv/itouchtv.php?id=yjgg&pk=2506
开平生活,http://mmitv.top/pltv/itouchtv.php?id=kpsh&pk=2406
紫金台,http://mmitv.top/pltv/itouchtv.php?id=zjtv&pk=2452
海丰县广播电视台,http://mmitv.top/pltv/itouchtv.php?id=hftv&pk=2413
英德新闻综合频道,http://mmitv.top/pltv/itouchtv.php?id=ydzh&pk=2447
阳春综合,http://mmitv.top/pltv/itouchtv.php?id=yczh&pk=2458
广宁综合,http://mmitv.top/pltv/itouchtv.php?id=gnzh&pk=2414
惠东综合频道,http://mmitv.top/pltv/itouchtv.php?id=hdzh&pk=2404
开平综合,http://mmitv.top/pltv/itouchtv.php?id=kpzh&pk=2405
工布江达县广播电视台,http://mmitv.top/pltv/itouchtv.php?id=gbjd&pk=2439
廉江台,http://mmitv.top/pltv/itouchtv.php?id=ljzh&pk=2445
乐昌电视台,http://mmitv.top/pltv/itouchtv.php?id=lctv&pk=2503
普宁台,http://mmitv.top/pltv/itouchtv.php?id=pnzh&pk=2450
清新综合频道,http://mmitv.top/pltv/itouchtv.php?id=qxzh&pk=2448
鹤山综合,http://mmitv.top/pltv/itouchtv.php?id=hszh&pk=2441
信宜台1,http://mmitv.top/pltv/itouchtv.php?id=xytv1&pk=2471
乳源,http://mmitv.top/pltv/itouchtv.php?id=rytv&pk=2469
惠阳,http://mmitv.top/pltv/itouchtv.php?id=hytv&pk=2470
怀集综合,http://mmitv.top/pltv/itouchtv.php?id=hjzh&pk=2462
徐闻台,http://mmitv.top/pltv/itouchtv.php?id=xwzh&pk=2474
雷州综合,http://mmitv.top/pltv/itouchtv.php?id=leizzh&pk=2482
遂溪台,http://mmitv.top/pltv/itouchtv.php?id=sxtv&pk=2488
阳西综合,http://mmitv.top/pltv/itouchtv.php?id=yxzh&pk=2476
台山台,http://mmitv.top/pltv/itouchtv.php?id=tstv&pk=2479
新会综合,http://mmitv.top/pltv/itouchtv.php?id=xhzh&pk=2490
潮安综合,http://mmitv.top/pltv/itouchtv.php?id=cazh&pk=2523
罗定综合,http://mmitv.top/pltv/itouchtv.php?id=ldzh&pk=2491
连平台,http://mmitv.top/pltv/itouchtv.php?id=lpzh&pk=2520
吴川综合,http://mmitv.top/pltv/itouchtv.php?id=wczh&pk=2499
广东新闻广播,http://mmitv.top/pltv/itouchtv.php?id=&pk=2512
珠江经济,http://mmitv.top/pltv/itouchtv.php?id=&pk=2513
音乐之声,http://mmitv.top/pltv/itouchtv.php?id=&pk=2514
交通之声,http://mmitv.top/pltv/itouchtv.php?id=&pk=2515
南方生活,http://mmitv.top/pltv/itouchtv.php?id=&pk=2518
城市之声,http://mmitv.top/pltv/itouchtv.php?id=&pk=2519
股市广播,http://mmitv.top/pltv/itouchtv.php?id=&pk=2516
文体广播,http://mmitv.top/pltv/itouchtv.php?id=&pk=2517
哈密一套,http://mmitv.top/pltv/itouchtv.php?id=hm1&pk=2432
哈密二套,http://mmitv.top/pltv/itouchtv.php?id=hm2&pk=2433
哈密三套,http://mmitv.top/pltv/itouchtv.php?id=hm3&pk=2434
高要电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2467
惠阳,http://mmitv.top/pltv/itouchtv.php?id=&pk=2478
海丰电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2464
佛冈电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2461
化州电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2449
英德电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2446
广宁电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2430
四会电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2410
连州电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2457
惠东综合广播,http://mmitv.top/pltv/itouchtv.php?id=&pk=2443
高州电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2412
廉江电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2411
阳春电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2459
螺河之声,http://mmitv.top/pltv/itouchtv.php?id=&pk=2466
鹤山电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2442
信宜电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2473
徐闻电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2475
雷州电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2483
新兴电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2484
遂溪电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2487
台山电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2480
怀集电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2486
恩平电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2481
新会电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2489
普宁电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2501
乐昌电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2504
东源电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2498
阳江综合广播,http://mmitv.top/pltv/itouchtv.php?id=&pk=2508
阳江旅游环保广播,http://mmitv.top/pltv/itouchtv.php?id=&pk=2507
博罗人民广播电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2521
平谷电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2435
潮安电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2524

广西地方台,#genre#
广西综艺,http://110.72.24.94:8088/hls/17/index.m3u8
广西都市,http://110.72.24.94:8088/hls/18/index.m3u8
广西影视,http://110.72.24.94:8088/hls/21/index.m3u8
广西新闻,http://110.72.24.94:8088/hls/19/index.m3u8
广西影视,http://mobilelive.gxtv.cn/live/nn_live1003/playlist.m3u8
广西新闻,http://mobilelive.gxtv.cn/live/nn_live1007/playlist.m3u8
广西国际,http://mobilelive.gxtv.cn/live/nn_live1009/playlist.m3u8
广西综艺,http://116.9.204.242:9901/tsfile/live/0125_1.m3u8
广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
广西都市,http://116.9.204.242:9901/tsfile/live/1002_1.m3u8
南宁新闻,http://116.9.204.242:9901/tsfile/live/1003_1.m3u8
南宁新闻,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
南宁都市,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南宁影视,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
龙州综合,https://live-cdn.gxxw.com/gx/longzhou/index.m3u8
凭祥综合,https://live-cdn.gxxw.com/gx/pingxiang/index.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8
昭平综合,https://live-cdn.gxxw.com/gx/zhaoping/index.m3u8
博白综合,http://live-cdn.gxxw.com/hls/a22/index.m3u8
玉林新闻,http://[2409:8087:5c00:10:5::82]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225900/index.m3u8
玉林公共,http://[2409:8087:5c00:10:5::80]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225838/index.m3u8
北海新闻,https://cdn.gdlive.gdmain.com/live/09ovyda0.m3u8
北海新闻,http://[2409:8087:5c00:10:5::147]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225879/index.m3u8
北海经济科教,https://cdn.gdlive.gdmain.com/live/5v738yn5.m3u8
北海经济科教,http://[2409:8087:5c00:10:5::146]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225882/index.m3u8
北海图文,https://njgdmm-wshls.homecdn.com/live/4e9a0.m3u8
贺州新闻,http://[2409:8087:5c00:10:5::80]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225847/index.m3u8
贺州新闻,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
百色新闻,http://[2409:8087:5c00:10:5::80]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225835/index.m3u8
百色新闻,http://[2409:8087:5c00:10:5::154]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225877/index.m3u8
崇左新闻,https://cdn.gdlive.gdmain.com/live/lxzydpo5.m3u8
来宾新闻,http://[2409:8087:5c00:10:5::80]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225903/index.m3u8
灌阳新闻,https://cdn.gdlive.gdmain.com/live/02kzyoy0.m3u8
灵川新闻,https://cdn.gdlive.gdmain.com/live/lbzx2a8l.m3u8
资源新闻,https://cdn.gdlive.gdmain.com/live/09oz9ba0.m3u8
宾阳新闻,https://live-cdn.gxxw.com/gx/binyang/index.m3u8
隆安新闻,http://hls.nntv.cn/nnlive/LATV_A.m3u8
龙州新闻,https://cdn.gdlive.gdmain.com/live/5pyxdeb5.m3u8
天等新闻,https://cdn.gdlive.gdmain.com/live/51g1ap75.m3u8
